casenumber,location,reported_date,month,year,offense_desc,statute_code,statute_desc,counts,reporting_officer,unique_id,violent_cat,property_cat
2025-00501311,0 Block DORRANCE,2025-07-31T00:22:46.000,7,2025,"Larceny, Other",11-41-1,LARCENY/U $11000 - ALL OTH LARCENY,1,ADecristofano,2025-00501311-002,,Larceny-theft
2025-00501318,100 Block WENTWORTH AV,2025-07-29T20:05:14.000,7,2025,"Larceny, Other",11-41-1,LARCENY/U $11000 - ALL OTH LARCENY,1,ADecristofano,2025-00501318-002,,Larceny-theft
2025-00058953,0 Block PLEASANT VALLEY PKY,2025-07-28T16:23:03.000,7,2025,Motor Vehicle Theft,11-41-1,LARCENY/O $11000 - AUTO THEFT,1,SCerullo,2025-00058953-002,,Motor Vehicle Theft
2025-00501308,N & A,2025-07-28T12:38:27.000,7,2025,"Larceny, Other",11-41-1,LARCENY/U $11000 - ALL OTH LARCENY,1,ADecristofano,2025-00501308-002,,Larceny-theft
2025-00058824,0 Block PLEASANT VALLEY PKY,2025-07-28T04:46:12.000,7,2025,"Larceny, Other",11-41-1,LARCENY/U $11000 - ALL OTH LARCENY,1,AValdez,2025-00058824-002,,Larceny-theft
2025-00058605,,2025-07-27T06:45:35.000,7,2025,Auto Towed,Not Used,Parking or MV Violation,0,MChasse,2025-00058605-001,,
2025-00501267,DEXTER ST,2025-07-22T14:20:09.000,7,2025,Larceny from Motor Vehicle,11-41-1,LARCENY/U $11000 - FROM MV,1,ADecristofano,2025-00501267-002,,Larceny-theft
2025-00056643,MAPLE ST &  CLADRASTIS AVE,2025-07-20T21:48:58.000,7,2025,Larceny from Motor Vehicle,11-41-1,LARCENY/O $11000 - FROM MV,1,NLaFazia,2025-00056643-002,,Larceny-theft
2025-00501238,HEALTH AVE,2025-07-20T16:03:14.000,7,2025,Larceny from Motor Vehicle,11-41-1,LARCENY/U $11000 - FROM MV,1,ADecristofano,2025-00501238-002,,Larceny-theft
2025-00054933,CHAD BROWN STREET,2025-07-15T13:43:00.000,7,2025,"Larceny, Other",11-41-1,LARCENY/U $11000 - ALL OTH LARCENY,1,Central Station,2025-00054933-002,,Larceny-theft
2025-00501198,FEDERAL HILL,2025-07-13T14:43:12.000,7,2025,Larceny from Motor Vehicle,11-41-1,LARCENY/U $11000 - FROM MV,1,ADecristofano,2025-00501198-002,,Larceny-theft
2025-00052423,1200 Block ACADEMY AVE,2025-07-07T14:54:00.000,7,2025,Motor Vehicle Theft,11-41-1,LARCENY/O $11000 - AUTO THEFT,1,Central Station,2025-00052423-002,,Motor Vehicle Theft
2025-00501132,PLYMOUTH ST,2025-07-07T06:44:34.000,7,2025,Larceny from Motor Vehicle,11-41-1,LARCENY/U $11000 - FROM MV,1,ADecristofano,2025-00501132-002,,Larceny-theft
2025-00052153,INDIA ST &  BRIDGE ST,2025-07-06T19:35:00.000,7,2025,RI Statute Violation,12-9-16,WARRANT OF ARREST ON AFFIDAVIT - ALL OTH OFFENSE,3,EAlarcon,2025-00052153-010,,
2025-00501158,ASHBURTON ST,2025-07-03T13:15:52.000,7,2025,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,ADecristofano,2025-00501158-001,,
2025-00501164,2000 Block MIDDLE RD,2025-07-02T22:50:23.000,7,2025,"Larceny, Other",11-41-1,LARCENY/U $11000 - ALL OTH LARCENY,1,ADecristofano,2025-00501164-001,,Larceny-theft
2025-00501169,100 Block PONTIAC AVE,2025-07-02T14:31:36.000,7,2025,Larceny from Motor Vehicle,11-41-1,LARCENY/U $11000 - FROM MV,1,ADecristofano,2025-00501169-001,,Larceny-theft
2025-00501080,ALLENS AVE AVE,2025-06-29T08:46:52.000,6,2025,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,ADecristofano,2025-00501080-001,,
2025-00501085,DORRANCE ST ST,2025-06-28T07:50:43.000,6,2025,"Fraud, Credit Card",11-49-4,FRAUDULENT USE OF CREDIT CARDS,1,ADecristofano,2025-00501085-001,,
2025-00048776,JULAIN ST,2025-06-26T18:27:00.000,6,2025,Request for Assistance,Not Used,No violations,0,Central Station,2025-00048776-001,,
2025-00048770,700 Block CAHIR ST,2025-06-26T17:58:00.000,6,2025,Request for Assistance,Not Used,No violations,0,Central Station,2025-00048770-001,,
2025-00501103,200 Block FOUNTAIN ST,2025-06-25T12:04:04.000,6,2025,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,ADecristofano,2025-00501103-001,,
2025-00501067,W BROAD ST AT FENNER ST ST,2025-06-23T18:54:55.000,6,2025,Larceny from Motor Vehicle,11-41-1,LARCENY/U $11000 - FROM MV,1,ADecristofano,2025-00501067-001,,Larceny-theft
2025-00047783,VICTOR ST,2025-06-23T12:00:00.000,6,2025,"Assault, Simple",11-5-3,SIMPLE ASSAULT OR BATTERY,1,Central Station,2025-00047783-001,,
2025-00501040,0 Block RICHMOND TER,2025-06-22T18:29:11.000,6,2025,"Larceny, Other",11-41-1,LARCENY/U $11000 - ALL OTH LARCENY,1,ADecristofano,2025-00501040-001,,Larceny-theft
2025-00501047,CANAL ST,2025-06-22T00:48:55.000,6,2025,Larceny from Motor Vehicle,11-41-1,LARCENY/U $11000 - FROM MV,1,ADecristofano,2025-00501047-001,,Larceny-theft
2025-00501028,BROAD ST,2025-06-19T21:50:53.000,6,2025,"Larceny, Other",11-41-1,LARCENY/U $11000 - ALL OTH LARCENY,1,ADecristofano,2025-00501028-001,,Larceny-theft
2025-00046282,BROOK ST &  GEORGE M COHAN BLVD,2025-06-19T07:36:00.000,6,2025,Theft of MV Parts,11-41-1,Larceny Theft of MV Parts or Accessories over $11000,1,MHames,2025-00046282-001,,Larceny-theft
2025-00501019,DEAN ST,2025-06-18T08:07:36.000,6,2025,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,ADecristofano,2025-00501019-001,,
2025-00501016,ATWELLS ST,2025-06-17T11:35:58.000,6,2025,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,ADecristofano,2025-00501016-001,,
2025-00044944,0 Block PLEASANT VALLEY PKY,2025-06-14T23:07:00.000,6,2025,DUI,31-27-2,Driving Under the Influence of Liqour or Drugs (=>.08<.1),1,LRamalho,2025-00044944-001,,
2025-00044636,PEARL ST,2025-06-13T22:06:00.000,6,2025,Traffic Violation,31-27-4,"Reckless Driving, Drag Racing - Attempting to Elude",1,NColicci,2025-00044636-001,,
2025-00044523,NPA,2025-06-13T15:39:00.000,6,2025,Request for Assistance,Not Used,No violations,0,Central Station,2025-00044523-001,,
2025-00044340,BORDEN ST.,2025-06-12T23:56:00.000,6,2025,RI Statute Violation,12-29-4,VIOLATION -NO CONTACT ORDER,1,Central Station,2025-00044340-001,,
2025-00044128,HAWKINS ST,2025-06-12T10:59:00.000,6,2025,"Larceny, Other",11-41-1,LARCENY/U $11000 - ALL OTH LARCENY,1,Central Station,2025-00044128-001,,Larceny-theft
2025-00043889,FRANCIS ST &  FINANCE WAY,2025-06-11T15:46:00.000,6,2025,RI Statute Violation,11-32-1,OBSTRUCTING OFFICER IN EXECUTION OF DUTY,1,MMarwell,2025-00043889-001,,
2025-00043459,NORTH MAIN ST,2025-06-09T23:35:00.000,6,2025,Request for Assistance,Not Used,No violations,0,Central Station,2025-00043459-001,,
2025-00500975,PINE ST,2025-06-06T20:24:14.000,6,2025,Larceny from Motor Vehicle,11-41-1,LARCENY/U $11000 - FROM MV,1,ADecristofano,2025-00500975-001,,Larceny-theft
2025-00042142,0 Block PLEASANT VALLEY PKY,2025-06-05T22:14:00.000,6,2025,RI Statute Violation,12-9-16,WARRANT OF ARREST ON AFFIDAVIT - ALL OTH OFFENSE,1,DForte,2025-00042142-001,,
2025-00041704,NPA,2025-06-04T16:13:00.000,6,2025,RI Statute Violation,12-9-16,WARRANT OF ARREST ON AFFIDAVIT - ALL OTH OFFENSE,1,DArdito,2025-00041704-001,,
2025-00041704,NPA,2025-06-04T16:13:00.000,6,2025,RI Statute Violation,11-37.1-9,SEXUAL OFFENDER ADDRESS CHANGE,1,DArdito,2025-00041704-002,,
2025-00041615,BROAD STREET,2025-06-04T10:22:00.000,6,2025,"Fraud, Swindle",11-49.1-3,IDENTITY FRAUD - FALSE PRETENSE,1,Central Station,2025-00041615-001,,
2025-00041510,RIDGE ST &  PENN ST,2025-06-03T23:26:08.000,6,2025,Drug Offenses,21-28-4.01-C1A,POSSESSION OF SCHEDULE I II III,1,HViruet,2025-00041510-001,,
2025-00041441,0 Block SMITHFIELD AVE,2025-06-03T19:00:00.000,6,2025,Weapons,11-47-8-A,LICENSE OR PERMIT REQUIRED FOR CARRYING PISTOL,1,ASchneider,2025-00041441-001,,
2025-00041404,GREEN ST & WASHINGTON,2025-06-03T17:04:00.000,6,2025,Drug Offenses,21-28-4.01-C1A,POSSESSION OF SCHEDULE I II III,1,JManown,2025-00041404-001,,
2025-00500925,0 Block PEACH ST,2025-06-03T06:54:54.000,6,2025,Larceny from Motor Vehicle,11-41-1,LARCENY/U $11000 - FROM MV,1,ADecristofano,2025-00500925-001,,Larceny-theft
2025-00500926,PEACH AVE,2025-06-03T06:26:35.000,6,2025,"Fraud, Swindle",11-49.1-3,IDENTITY FRAUD - FALSE PRETENSE,1,ADecristofano,2025-00500926-001,,
2025-00041160,POINT ST & E FRANKLIN ST,2025-06-02T19:01:00.000,6,2025,RI Statute Violation,12-29-4,VIOLATION -NO CONTACT ORDER,1,LRamalho,2025-00041160-001,,
2025-00041160,POINT ST & E FRANKLIN ST,2025-06-02T19:01:00.000,6,2025,Traffic Violation,31-11-18,"Driving after Denial, Suspension or Revocation of License",1,LRamalho,2025-00041160-002,,
2025-00041160,POINT ST & E FRANKLIN ST,2025-06-02T19:01:00.000,6,2025,Traffic Violation,31-27-2.6,DWI Involving Bodily Injury,1,LRamalho,2025-00041160-003,,
2025-00041160,POINT ST & E FRANKLIN ST,2025-06-02T19:01:00.000,6,2025,Traffic Violation,31-27-1.1,"Driving to Endanger, Resulting in Personal Injury",1,LRamalho,2025-00041160-004,,
2025-00041160,POINT ST & E FRANKLIN ST,2025-06-02T19:01:00.000,6,2025,Traffic Violation,31-27-4,"Reckless Driving, Drag Racing - Attempting to Elude",1,LRamalho,2025-00041160-005,,
2025-00041160,POINT ST & E FRANKLIN ST,2025-06-02T19:01:00.000,6,2025,DUI,31-27-2,Driving Under the Influence of Liqour or Drugs (=>.08<.1),1,LRamalho,2025-00041160-006,,
2025-00500934,0 Block LOCKWOOD ST,2025-06-02T13:37:23.000,6,2025,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,ADecristofano,2025-00500934-001,,
2025-00500941,SPRUCE ST,2025-06-01T13:02:49.000,6,2025,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,ADecristofano,2025-00500941-001,,
2025-00040020,0 Block ROGER WILLIAMS GRN,2025-05-29T23:03:24.000,5,2025,"Fraud, Credit Card",11-49-4,FRAUDULENT USE OF CREDIT CARDS,1,KMorel,2025-00040020-001,,
2025-00039787,E APPROACH & KENNEDY PLAZA,2025-05-29T08:09:00.000,5,2025,Drug Offenses,21-28-4.01-C1A,POSSESSION OF SCHEDULE I II III,1,ASantos,2025-00039787-001,,
2025-00039482,E FRANKLIN ST &  BROAD ST,2025-05-28T09:27:00.000,5,2025,Warrant\Capias,BWARRANT-SC,BENCH WARRANT ISSUED FROM SUPERIOR COURT,1,MSepe,2025-00039482-001,,
2025-00500896,0 Block CHESNUT,2025-05-24T22:44:47.000,5,2025,"Larceny, Other",11-41-1,LARCENY/U $11000 - ALL OTH LARCENY,1,ADecristofano,2025-00500896-001,,Larceny-theft
2025-00037719,E WASHINGTON PL  &  N NORTH MAIN ST,2025-05-22T10:45:38.000,5,2025,Auto Towed,Not Used,Parking or MV Violation,0,LGianfrancesco,2025-00037719-001,,
2025-00037530,0 Block KELLEY ST,2025-05-21T15:49:00.000,5,2025,"Fraud, Welfare",40-6-16,FRAUDULENT USE OF FOOD STAMPS/U $1000,1,Central Station,2025-00037530-001,,
2025-00500885,100 Block AVENUE 2,2025-05-21T10:15:49.000,5,2025,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,ADecristofano,2025-00500885-001,,
2025-00500862,UNAVAILABLE CT,2025-05-20T17:06:23.000,5,2025,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,ADecristofano,2025-00500862-001,,
2025-00500864,UNAVAILABLE CT,2025-05-20T16:56:20.000,5,2025,Larceny from Motor Vehicle,11-41-1,LARCENY/U $11000 - FROM MV,1,ADecristofano,2025-00500864-001,,Larceny-theft
2025-00037235,NPA,2025-05-20T15:15:00.000,5,2025,Request for Assistance,Not Used,No violations,0,Central Station,2025-00037235-001,,
2025-00037222,SMITH ST,2025-05-20T14:40:00.000,5,2025,"Assault, Simple",11-5-3,SIMPLE ASSAULT OR BATTERY,1,Central Station,2025-00037222-001,,
2025-00037185,0 Block KELLEY ST,2025-05-20T12:03:00.000,5,2025,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,Central Station,2025-00037185-001,,
2025-00036855,N. MAIN ST,2025-05-19T11:32:00.000,5,2025,Request for Assistance,Not Used,No violations,0,Central Station,2025-00036855-001,,
2025-00036540,0 Block BOWLET ST,2025-05-18T13:27:00.000,5,2025,"Assault, Simple",11-5-3,SIMPLE ASSAULT OR BATTERY,1,MAddai,2025-00036540-001,,
2025-00500855,ADMERIAL ST,2025-05-17T08:07:13.000,5,2025,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,ADecristofano,2025-00500855-001,,
2025-00035858,DIKE ST &  SERVICE 3 RD,2025-05-16T17:07:16.000,5,2025,Disorderly Conduct,11-45-1,DISORDERLY CONDUCT,1,JGuiot,2025-00035858-001,,
2025-00035514,FREMONT ST,2025-05-15T17:35:00.000,5,2025,Request for Assistance,Not Used,No violations,0,Central Station,2025-00035514-001,,
2025-00035246,BAILEY CT & POCASSET,2025-05-14T20:41:00.000,5,2025,RI Statute Violation,11-32-1,OBSTRUCTING OFFICER IN EXECUTION OF DUTY,1,NEastman,2025-00035246-001,,
2025-00035246,BAILEY CT & POCASSET,2025-05-14T20:41:00.000,5,2025,Traffic Violation,31-27-4,"Reckless Driving, Drag Racing - Attempting to Elude",1,NEastman,2025-00035246-002,,
2025-00035246,BAILEY CT & POCASSET,2025-05-14T20:41:00.000,5,2025,Disorderly Conduct,11-45-1,DISORDERLY CONDUCT,1,NEastman,2025-00035246-003,,
2025-00035246,BAILEY CT & POCASSET,2025-05-14T20:41:00.000,5,2025,RI Statute Violation,12-7-10,RESISTING LEGAL OR ILLEGAL ARREST,1,NEastman,2025-00035246-004,,
2025-00500796,100 Block BRIGHAM,2025-05-14T07:59:16.000,5,2025,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,ADecristofano,2025-00500796-001,,
2025-00034794,0 Block BURNSIDE PARK,2025-05-13T12:41:00.000,5,2025,Warrant\Capias,BWARRANT-6D,BENCH WARRANT ISSUED FROM 6TH DISTRICT COURT,1,MFigueroa,2025-00034794-001,,
2025-00034387,200 Block THOMAS SPANN WAY,2025-05-12T08:58:00.000,5,2025,Request for Assistance,Not Used,No violations,0,Central Station,2025-00034387-001,,
2025-00034350,WALNUT ST &  WESTMINSTER ST,2025-05-12T03:16:47.000,5,2025,"Assault, Aggravated",11-5-2,FELONY ASSAULT/ DANG. WEAPON OR SUBSTANCE,1,KFacey,2025-00034350-001,Aggravated Assault,
2025-00500818,BRIDGE ST,2025-05-09T18:41:14.000,5,2025,"Larceny, Other",11-41-1,LARCENY/U $11000 - ALL OTH LARCENY,1,ADecristofano,2025-00500818-001,,Larceny-theft
2025-00033414,0 Block PLEASANT VALLEY PKY,2025-05-09T00:01:00.000,5,2025,Traffic Violation,31-26-2,Duty to Stop in Accidents Resulting in Damage to Attended Vehicles,1,LRamalho,2025-00033414-001,,
2025-00033414,0 Block PLEASANT VALLEY PKY,2025-05-09T00:01:00.000,5,2025,DUI,31-27-2,Driving Under the Influence of Liqour or Drugs (=>.08<.1),1,LRamalho,2025-00033414-002,,
2025-00033065,COGGESHALL ST,2025-05-07T20:45:00.000,5,2025,Warrant\Capias,BWARRANT-SC,BENCH WARRANT ISSUED FROM SUPERIOR COURT,1,MRoman,2025-00033065-001,,
2025-00032660,ELMWOOD AVE,2025-05-06T13:02:00.000,5,2025,"Fraud, Swindle",11-49.1-3,IDENTITY FRAUD - FALSE PRETENSE,1,Central Station,2025-00032660-001,,
2025-00500768,WEYBOSSET STREET,2025-05-04T21:05:06.000,5,2025,"Larceny, Other",11-41-1,LARCENY/U $11000 - ALL OTH LARCENY,1,ADecristofano,2025-00500768-001,,Larceny-theft
2025-00500773,SABIN ST,2025-05-03T19:35:07.000,5,2025,Larceny from Motor Vehicle,11-41-1,LARCENY/U $11000 - FROM MV,1,ADecristofano,2025-00500773-001,,Larceny-theft
2025-00031739,ATWELLS AVENUE,2025-05-03T14:17:00.000,5,2025,"Assault, Simple",11-5-3,SIMPLE ASSAULT OR BATTERY,1,Central Station,2025-00031739-001,,
2025-00500763,ARLIN ST,2025-04-29T23:32:13.000,4,2025,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,ADecristofano,2025-00500763-001,,
2025-00030590,GULF AVE,2025-04-29T22:51:00.000,4,2025,Disorderly Conduct,11-45-1,DISORDERLY CONDUCT,1,Central Station,2025-00030590-001,,
2025-00030381,WESTMINSTER ST,2025-04-29T07:16:00.000,4,2025,Request for Assistance,Not Used,No violations,0,Central Station,2025-00030381-001,,
2025-00030169,HUNTINGTON AVE,2025-04-28T11:52:00.000,4,2025,Warrant\Capias,BWARRANT-SC,BENCH WARRANT ISSUED FROM SUPERIOR COURT,2,TJones,2025-00030169-001,,
2025-00500746,FEDERAL ST,2025-04-27T08:43:38.000,4,2025,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,ADecristofano,2025-00500746-001,,
2025-00029614,PINE ST & E FRANKLIN ST,2025-04-26T02:26:41.000,4,2025,Larceny from Motor Vehicle,11-41-1,LARCENY/U $11000 - FROM MV,1,KFacey,2025-00029614-001,,Larceny-theft
2025-00500756,ALLENS AVE,2025-04-26T02:13:23.000,4,2025,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,ADecristofano,2025-00500756-001,,
2025-00029439,PEMBROOK AVE  &  EATON ST,2025-04-25T16:54:57.000,4,2025,Disorderly Conduct,11-45-1,DISORDERLY CONDUCT,1,APereira II,2025-00029439-001,,
2025-00029412,F C GREENE MEMORIAL BLVD,2025-04-25T15:16:00.000,4,2025,Larceny from Motor Vehicle,11-41-1,LARCENY/U $11000 - FROM MV,1,Central Station,2025-00029412-001,,Larceny-theft
2025-00029373,BROAD ST,2025-04-25T12:55:00.000,4,2025,Traffic Violation,31-26-2,Duty to Stop in Accidents Resulting in Damage to Attended Vehicles,1,JHeeder,2025-00029373-001,,
2025-00029282,0 Block BOWLET ST,2025-04-25T06:35:18.000,4,2025,Motor Vehicle Theft,11-41-1,LARCENY/O $11000 - AUTO THEFT,1,AO'Loughlin,2025-00029282-001,,Motor Vehicle Theft
2025-00500706,BARNES ST,2025-04-24T15:52:47.000,4,2025,"Larceny, Other",11-41-1,LARCENY/U $1500 - OTH LAR,1,ADecristofano,2025-00500706-001,,Larceny-theft
2025-00500700,NARRAGANSETT AVE,2025-04-24T11:49:36.000,4,2025,"Fraud, Credit Card",11-49-4,FRAUDULENT USE OF CREDIT CARDS,1,ADecristofano,2025-00500700-001,,
2025-00028963,0 Block SAINT BARNABE ST,2025-04-24T08:41:00.000,4,2025,Forgery,11-47-24,ALTER OF MARKS OF IDENTIFICATION ON A FIREARM - COUNTERFEIT/FOR,1,BMcKenna,2025-00028963-001,,
2025-00028963,0 Block SAINT BARNABE ST,2025-04-24T08:41:00.000,4,2025,Weapons,11-47-8-D,POSSSESSION OF A BUMP DEVICE,2,BMcKenna,2025-00028963-002,,
2025-00028963,0 Block SAINT BARNABE ST,2025-04-24T08:41:00.000,4,2025,Weapons,11-47.1-3,Large capacity feeding devices prohibited,3,BMcKenna,2025-00028963-003,,
2025-00028963,0 Block SAINT BARNABE ST,2025-04-24T08:41:00.000,4,2025,Weapons,11-47-8-A,LICENSE OR PERMIT REQUIRED FOR CARRYING PISTOL,1,BMcKenna,2025-00028963-004,,
2025-00500726,MARKET ST 10TH,2025-04-22T14:03:37.000,4,2025,"Fraud, Swindle",11-49.1-3,IDENTITY FRAUD - FALSE PRETENSE,1,ADecristofano,2025-00500726-001,,
2025-00027632,800 Block SMITHFIELD AVE,2025-04-19T20:08:00.000,4,2025,Warrant\Capias,BWARRANT-SC,BENCH WARRANT ISSUED FROM SUPERIOR COURT,3,JNajarian,2025-00027632-001,,
2025-00027632,800 Block SMITHFIELD AVE,2025-04-19T20:08:00.000,4,2025,Traffic Violation,31-27-4,"Reckless Driving, Drag Racing - Attempting to Elude",1,JNajarian,2025-00027632-002,,
2025-00027632,800 Block SMITHFIELD AVE,2025-04-19T20:08:00.000,4,2025,RI Statute Violation,12-9-16,WARRANT OF ARREST ON AFFIDAVIT - ALL OTH OFFENSE,1,JNajarian,2025-00027632-003,,
2025-00027523,FINANCE WAY &  EXCHANGE ST,2025-04-19T13:06:00.000,4,2025,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,AWagoner,2025-00027523-001,,
2025-00500699,0 Block WHAT CHEER ST,2025-04-19T01:28:42.000,4,2025,"Fraud, Swindle",11-49.1-3,IDENTITY FRAUD - FALSE PRETENSE,1,ADecristofano,2025-00500699-001,,
2025-00026447,100 Block SABIN ST,2025-04-15T12:40:00.000,4,2025,Larceny - Theft,Not Used,No violations,0,Central Station,2025-00026447-001,,Larceny-theft
2025-00026389,0 Block KELLEY ST,2025-04-15T06:49:00.000,4,2025,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,MAddai,2025-00026389-001,,
2025-00026266,WESTMINSTER ST,2025-04-14T18:34:00.000,4,2025,Larceny from Motor Vehicle,11-41-1,LARCENY/U $11000 - FROM MV,1,Central Station,2025-00026266-001,,Larceny-theft
2025-00026222,CHALKSTONE AVE,2025-04-14T16:25:00.000,4,2025,"Larceny, Other",11-41-7,LARCENY FROM THE PERSON - ALL OTH LARCENY,1,Central Station,2025-00026222-001,,Larceny-theft
2025-00500684,ASHBURTON ST. & CONANICUT ST.,2025-04-14T09:12:13.000,4,2025,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,ADecristofano,2025-00500684-001,,
2025-00500646,SHIP ST,2025-04-13T16:24:49.000,4,2025,Larceny from Motor Vehicle,11-41-1,LARCENY/U $11000 - FROM MV,1,ADecristofano,2025-00500646-001,,Larceny-theft
2025-00025368,BROADWAY,2025-04-11T13:30:00.000,4,2025,Request for Assistance,Not Used,No violations,0,Central Station,2025-00025368-001,,
2025-00025347,CRANSTON STREET,2025-04-11T12:17:00.000,4,2025,"Fraud, Swindle",11-49.1-3,IDENTITY FRAUD - FALSE PRETENSE,1,Central Station,2025-00025347-001,,
2025-00024682,500 Block PLEASANT VALLEY PKY,2025-04-08T23:26:42.000,4,2025,Traffic Violation,31-9-3,Injuring or Tampering with Vehicles,2,RSavage,2025-00024682-001,,
2025-00024632,BROAD ST,2025-04-08T18:37:00.000,4,2025,"Assault, Simple",11-5-3,SIMPLE ASSAULT OR BATTERY,1,Central Station,2025-00024632-001,,
2025-00024484,HOMESTEAD AVE,2025-04-08T10:15:00.000,4,2025,Auto Towed,Not Used,Parking or MV Violation,0,JCascione,2025-00024484-001,,
2025-00024290,WATERMAN ST,2025-04-07T13:42:00.000,4,2025,"Larceny, Other",11-41-1,LARCENY/O $11000 - ALL OTH LARCENY,1,,2025-00024290-001,,Larceny-theft
2025-00500625,ASHBURTON ST,2025-04-06T12:11:50.000,4,2025,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,NField,2025-00500625-001,,
2025-00500619,SOUTH WATER ST,2025-04-05T00:24:20.000,4,2025,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,NField,2025-00500619-001,,
2025-00500615,UNK,2025-04-04T13:31:24.000,4,2025,"Larceny, Other",11-41-1,LARCENY/U $11000 - ALL OTH LARCENY,1,NField,2025-00500615-001,,Larceny-theft
2025-00023296,EXCHANGE ST,2025-04-03T23:37:00.000,4,2025,Request for Assistance,Not Used,No violations,0,Central Station,2025-00023296-001,,
2025-00023274,HUNTINGTON AVE,2025-04-03T20:56:00.000,4,2025,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,Central Station,2025-00023274-001,,
2025-00023274,HUNTINGTON AVE,2025-04-03T20:56:00.000,4,2025,Disorderly Conduct,11-45-1,DISORDERLY CONDUCT,1,Central Station,2025-00023274-002,,
2025-00023274,HUNTINGTON AVE,2025-04-03T20:56:00.000,4,2025,"Assault, Simple",11-5-3,SIMPLE ASSAULT OR BATTERY,1,Central Station,2025-00023274-003,,
2025-00022967,BROAD ST,2025-04-02T19:55:00.000,4,2025,Request for Assistance,Not Used,No violations,0,Central Station,2025-00022967-001,,
2025-00022580,WHAT CHEER AVE,2025-04-01T13:59:00.000,4,2025,Drug Offenses,21-28-4.01.1-A2,MANUFAC/POSS/DELIVER COCAINE-1OZ-1KG,1,MVoyer,2025-00022580-001,,
2025-00022559,MANTON AVE,2025-04-01T13:05:00.000,4,2025,Request for Assistance,Not Used,No violations,0,Central Station,2025-00022559-001,,
2025-00022545,0 Block ROGER WILLIAMS GRN,2025-04-01T12:24:00.000,4,2025,"Larceny, Other",11-41-1,LARCENY/O $11000 - ALL OTH LARCENY,1,Central Station,2025-00022545-001,,Larceny-theft
2025-00500600,0 Block ROGER WILLIAMS GRN,2025-04-01T00:46:02.000,4,2025,"Larceny, Other",11-41-1,LARCENY/U $11000 - ALL OTH LARCENY,1,NField,2025-00500600-001,,Larceny-theft
2025-00021990,EXCHANGE ST,2025-03-30T01:04:00.000,3,2025,Warrant\Capias,BWARRANT-SC,BENCH WARRANT ISSUED FROM SUPERIOR COURT,1,PGinolfi,2025-00021990-001,,
2025-00021736,EATON ST,2025-03-29T02:01:00.000,3,2025,"Assault, Simple",11-5-3,SIMPLE ASSAULT OR BATTERY,1,BAucoin,2025-00021736-001,,
2025-00021657,ATWELLS AVE,2025-03-28T22:16:00.000,3,2025,Disorderly Conduct,11-45-1,DISORDERLY CONDUCT,1,Central Station,2025-00021657-001,,
2025-00021318,300 Block WATERMAN ST,2025-03-27T17:13:00.000,3,2025,Animal Complaint,Not Used,No violations,0,LPelaez,2025-00021318-001,,
2025-00021272,WASHINGTON ST AT GREENE ST,2025-03-27T14:19:00.000,3,2025,Drug Offenses,21-28-4.01-A2A,MANUFAC/POSS/DELIVER SCH 1/II,1,TJones,2025-00021272-001,,
2025-00020983,PINE ST & E FRANKLIN ST,2025-03-26T12:38:10.000,3,2025,"Assault, Simple",11-5-3,SIMPLE ASSAULT OR BATTERY,1,DWilson,2025-00020983-001,,
2025-00020486,0 Block PLEASANT VALLEY,2025-03-24T11:15:18.000,3,2025,"Fraud, Swindle",11-41-4,OBT. MONEY-FALSE PRETENSE/PERSONATION/U $11000 - FALSE PRETENSE,1,JDennis,2025-00020486-001,,
2025-00020327,0 Block FINANCIAL PL,2025-03-23T15:43:30.000,3,2025,Weapons,11-47-42,WEAPONS OTHER THAN FIREARMS PROHIBITED,1,CMain,2025-00020327-001,,
